705	0.927555	0.927555	0.927555	0.927555	0.927555	0.927555	0.927555	0.927555
700	0.927415	0.927415	0.927415	0.927415	0.927415	0.927415	0.927415	0.927415
695	0.927285	0.927285	0.927285	0.927285	0.927285	0.927285	0.927285	0.927285
690	0.927241	0.927241	0.927241	0.927241	0.927241	0.927241	0.927241	0.927241
685	0.927384	0.927384	0.927384	0.927384	0.927384	0.927384	0.927384	0.927384
680	0.927281	0.927281	0.927281	0.927281	0.927281	0.927281	0.927281	0.927281
675	0.927358	0.927358	0.927358	0.927358	0.927358	0.927358	0.927358	0.927358
670	0.92716	0.92716	0.92716	0.92716	0.92716	0.92716	0.92716	0.92716
665	0.927077	0.927077	0.927077	0.927077	0.927077	0.927077	0.927077	0.927077
660	0.927531	0.927531	0.927531	0.927531	0.927531	0.927531	0.927531	0.927531
655	0.927269	0.927269	0.927269	0.927269	0.927269	0.927269	0.927269	0.927269
650	0.927197	0.927197	0.927197	0.927197	0.927197	0.927197	0.927197	0.927197
645	0.927157	0.927157	0.927157	0.927157	0.927157	0.927157	0.927157	0.927157
640	0.927153	0.927153	0.927153	0.927153	0.927153	0.927153	0.927153	0.927153
635	0.926999	0.926999	0.926999	0.926999	0.926999	0.926999	0.926999	0.926999
630	0.926923	0.926923	0.926923	0.926923	0.926923	0.926923	0.926923	0.926923
625	0.926753	0.926753	0.926753	0.926753	0.926753	0.926753	0.926753	0.926753
620	0.926703	0.926703	0.926703	0.926703	0.926703	0.926703	0.926703	0.926703
615	0.926447	0.926447	0.926447	0.926447	0.926447	0.926447	0.926447	0.926447
610	0.926432	0.926432	0.926432	0.926432	0.926432	0.926432	0.926432	0.926432
605	0.926774	0.926774	0.926774	0.926774	0.926774	0.926774	0.926774	0.926774
600	0.926931	0.926931	0.926931	0.926931	0.926931	0.926931	0.926931	0.926931
595	0.926925	0.926925	0.926925	0.926925	0.926925	0.926925	0.926925	0.926925
590	0.927003	0.927003	0.927003	0.927003	0.927003	0.927003	0.927003	0.927003
585	0.926926	0.926926	0.926926	0.926926	0.926926	0.926926	0.926926	0.926926
580	0.926103	0.926103	0.926103	0.926103	0.926103	0.926103	0.926103	0.926103
575	0.926319	0.926319	0.926319	0.926319	0.926319	0.926319	0.926319	0.926319
570	0.926169	0.926169	0.926169	0.926169	0.926169	0.926169	0.926169	0.926169
565	0.925981	0.925981	0.925981	0.925981	0.925981	0.925981	0.925981	0.925981
560	0.926184	0.926184	0.926184	0.926184	0.926184	0.926184	0.926184	0.926184
555	0.926049	0.926049	0.926049	0.926049	0.926049	0.926049	0.926049	0.926049
550	0.925887	0.925887	0.925887	0.925887	0.925887	0.925887	0.925887	0.925887
545	0.925813	0.925813	0.925813	0.925813	0.925813	0.925813	0.925813	0.925813
540	0.925786	0.925786	0.925786	0.925786	0.925786	0.925786	0.925786	0.925786
